text,user,created_at,geo,location
"Want to work in #Merrimack, NH? View our latest opening: https://t.co/EUswZhb18D #Sales #Job #Jobs #Hiring",Tim Moran CPC CIPC,Wed Dec 06 18:02:33 +0000 2017,"[42.8678693, -71.4948322]","Merrimack, NH"
"Interested in a #job in #GardenCity, NY? This could be a great fit: https://t.co/gtmTMEM4Iv #CustomerService #Hiring #CareerArc",Nassau Customer Ser.,Wed Dec 06 18:02:33 +0000 2017,"[40.7380572, -73.6128962]","East Garden City, NY"
Can you recommend anyone for this #job? Float Medical Assistant starting at $16.28/hour - https://t.co/BMM9kwauak… https://t.co/kgW7uTThJ7,Lee Health Jobs,Wed Dec 06 18:02:34 +0000 2017,"[26.640628, -81.8723084]","Fort Myers, FL"
"See our latest #NewYork, NY #job and click to apply: RETAIL CASHIER AND STOCK - https://t.co/d1RrLHXnmW #Retail #Hiring",USS,Wed Dec 06 18:02:34 +0000 2017,"[40.6781784, -73.9441579]","Brooklyn, NY"
Can you recommend anyone for this #job? Associate Network Engineer - 3PM - Midnight - SUN - THURS -… https://t.co/cHGiHzp9sD,TMJ - BNA IT Jobs,Wed Dec 06 18:02:34 +0000 2017,"[36.0331164, -86.7827772]","Brentwood, TN"
"See our latest #GrandForks, ND #job and click to apply: Sales Representative - https://t.co/Nb86MVTo5e #Sales #Hiring #CareerArc",TMJ-ND Sales Jobs,Wed Dec 06 18:02:34 +0000 2017,"[47.8874172, -97.0575435]","Grand Forks, ND"
"Want to work in #Omaha, NE? View our latest opening: https://t.co/CVdzEwm46X #Job #Jobs #Hiring #CareerArc",TMJ-NEO Jobs,Wed Dec 06 18:02:34 +0000 2017,"[41.2523634, -95.9979883]","Omaha, NE"
"Source(s): https://t.co/pBzXkVrMIq
Link back: https://t.co/QXMRSdYdof
e621 ID: 1055985
Artist(s): taintedstar https://t.co/m6ss5ahIrt",Beth,Wed Dec 06 18:02:33 +0000 2017,"[38.7383673, -77.4858741]","Manassas, VA"
Can you recommend anyone for this #job? Retail Service Merchandiser - PT - https://t.co/iIvCCzVBY7 #Retail… https://t.co/iwPMsAUwWa,Ramapo Retail,Wed Dec 06 18:02:34 +0000 2017,"[40.9445428, -74.0754189]","Paramus, NJ"
"Want to work at Advance Auto Parts? We're #hiring in #TomsRiver, NJ! Click for details: https://t.co/0pwcTfaFOv… https://t.co/TdNSPQBTiE",NewJersey Automotive,Wed Dec 06 18:02:34 +0000 2017,"[39.9741059, -74.1592278]","Toms River, NJ"
"See our latest #Syracuse, NY #job and click to apply: Technology Sales Specialist - https://t.co/pMbhJwXj9e #Sales #Hiring #CareerArc",Syracuse Sales,Wed Dec 06 18:02:34 +0000 2017,"[43.0481221, -76.1474244]","Syracuse, NY"
"Join the Boone County Hospital team! See our latest #job opening here: https://t.co/3UpFsmxHlC #Nursing #Boone, IA #Hiring",Boone County Hosp,Wed Dec 06 18:02:34 +0000 2017,"[42.0560781, -93.8770969]","Boone, IA"
"Want to work in #NorthRichlandHills, TX? View our latest opening: https://t.co/KUKq6fRLrq #Hospitality #Job #Jobs #Hiring #CareerArc",Dallas Hospitality,Wed Dec 06 18:02:34 +0000 2017,"[32.8337405, -97.2115817]","North Richland Hills, TX"
"If you're looking for work in #Boston, MA, check out this #job: https://t.co/Wp33Md1jLl #Healthcare #Veterans #Hiring",Jobs at VA,Wed Dec 06 18:02:34 +0000 2017,"[42.3600825, -71.0588801]","Boston, MA"
"Can you recommend anyone for this #job? RN OB/Nursery - https://t.co/1MjHV6KSbL #medicaljobs #healthcarejobs #Nursing #Rolla, MO #Hiring",@PCRMCJobs,Wed Dec 06 18:02:34 +0000 2017,"[37.9526015, -91.7853495]","Rolla, MO"
"If you're looking for work in #Albuquerque, NM, check out this #job: https://t.co/DX2LpYSdH7 #BostonMarket #FastCasual #Hiring",Boston Market Jobs,Wed Dec 06 18:02:36 +0000 2017,"[35.0781852, -106.5318734]","Albuquerque, NM"
"We're #hiring! Read about our latest #job opening here: Line Cook - https://t.co/QwbwZDD3rW #Hospitality #Tuscaloosa, AL #CareerArc",TMJ-BHM HRTA Jobs,Wed Dec 06 18:02:36 +0000 2017,"[33.1850573, -87.5267229]","Tuscaloosa, AL"
"Can you recommend anyone for this #job in #Spartanburg, SC? https://t.co/1fveaEzhxy #collegegrads #PRN #RN #Hiring",SRHS Careers,Wed Dec 06 18:02:37 +0000 2017,"[34.9671629, -81.940232]","Spartanburg, SC"
got so many questions about this zip-up from IG stories yesterday so linking it here for y’all!… https://t.co/Woo6HG3tli,lauren kay,Wed Dec 06 18:02:37 +0000 2017,"[40.0194, -105.259]","Boulder, CO"
"There may be people that have more talent than you, but there’s no excuse for anyone to work… https://t.co/ZQvbISg4yL",CraigLee,Wed Dec 06 18:02:38 +0000 2017,"[44.36416441, -98.21392952]","Huron, SD"
We're #hiring! Click to apply: Speech-Language Pathologist - https://t.co/nJZ09rbrvm #SLPeeps #SLP #SpecEd… https://t.co/iT9IuCTdFe,Charlotte Health Job,Wed Dec 06 18:02:38 +0000 2017,"[35.7344538, -81.3444573]","Hickory, NC"
"Join the OfficeTeam team! See our latest #job opening here: https://t.co/ylfg7dCaGK #Clerical #Grandville, MI #Hiring #CareerArc",Grand Rapids Cler.,Wed Dec 06 18:02:38 +0000 2017,"[42.9097484, -85.7630885]","Grandville, MI"
Last day in LA before heading back to the cold weather back in Stockholm. Xoxo #isabeladrian @… https://t.co/6QrTP2siYh,ISABEL ADRIAN,Wed Dec 06 18:02:38 +0000 2017,"[34.0522, -118.243]","Los Angeles, CA"
PSA: Someone post this and tag this nigga. @QWorldStar @theshaderoom… https://t.co/nfFrZxm3u8,Kardinal 🔥,Wed Dec 06 18:02:38 +0000 2017,"[29.73919547, -95.46343417]","Houston, TX"
Can you recommend anyone for this #job? Fraud Operations Specialist - https://t.co/AGpoJz0Wwf #cfgjobs #ProductMgmt… https://t.co/LS9xJX8YtA,TMJ-USA PM Jobs,Wed Dec 06 18:02:40 +0000 2017,"[40.4406248, -79.9958864]","Pittsburgh, PA"
Can you recommend anyone for this #job? Full Time Home Health Physical Therapist - https://t.co/hsAvN0a3Ia… https://t.co/aRYZqiPqKM,Baltimore Health Job,Wed Dec 06 18:02:40 +0000 2017,"[38.9784453, -76.4921829]","Annapolis, MD"
I just wanna be...I just wanna be successful 💪🏽👸🏽… https://t.co/wjjZPB4Yax,Samantha,Wed Dec 06 18:02:40 +0000 2017,"[40.12345, -74.9818]","Bensalem, PA"
Platform Disco Godfather on tap now. https://t.co/7cPknbdr0n @PlatformBeers #destinationdewdrop #dewdropinnct #BeerMenus,Dew Drop Inn,Wed Dec 06 18:02:40 +0000 2017,"[41.3246022, -73.0962791]","Derby, CT"
This #job might be a great fit for you: State Tested Nursing Assistant (STNA) - https://t.co/Ia5up3qUKi #Nurse… https://t.co/1WPhZJ89JS,OL Careers,Wed Dec 06 18:02:40 +0000 2017,"[41.3303342, -80.7253575]","Cortland, OH"
We're #hiring! Read about our latest #job opening here: SAP Downstream Refining IS-Oil Manager -… https://t.co/lcFU4lcp5P,TMJ-HOU IT PM Jobs,Wed Dec 06 18:02:40 +0000 2017,"[29.7535357, -95.3657714]","Houston, TX"
I love my wife and kids. I had just barely gotten home from a Roadkill shoot when I had turn and… https://t.co/cbvWGlmBqD,mike finnegan,Wed Dec 06 18:02:41 +0000 2017,"[38.31354, -88.95907]","Mount Vernon, IL"
"Can you recommend anyone for this #job? Speech Language Pathologist - https://t.co/pUzm77EWvv #SLP #Seattle, WA #Hiring #CareerArc",Seattle Health Jobs,Wed Dec 06 18:02:41 +0000 2017,"[47.4475151, -122.3567244]","Burien, WA"
Update. Post-Op Day 58. Walking cast!!! Plus a cameo... how exciting! #motorcycle #injury… https://t.co/e9qXEbHhYO,neil napier,Wed Dec 06 18:02:41 +0000 2017,"[34.0522, -118.243]","Los Angeles, CA"
"Want to work in #NewOrleans, LA? View our latest opening: https://t.co/dzYctawzE9 #GeneralScience #Job #Jobs #Hiring #CareerArc",TMJ-LAN Gen. Science,Wed Dec 06 18:02:42 +0000 2017,"[29.9510658, -90.0715323]","New Orleans, LA"
"Want to work in #Columbus, OH? View our latest opening: https://t.co/MA1XHfwsOR #Clinical #Job #Jobs #Hiring #CareerArc",Columbus Health Jobs,Wed Dec 06 18:02:42 +0000 2017,"[39.953109, -83.13803]","Lincoln Village, OH"
"This #job might be a great fit for you: Financial Consultant II - https://t.co/dB56xjTnGR #cfgjobs #Finance #Andover, MA #Hiring #CareerArc",Boston Finance Jobs,Wed Dec 06 18:02:43 +0000 2017,"[42.6583356, -71.1367953]","Andover, MA"
"Can you recommend anyone for this #job? Lead Teller - https://t.co/hZEdDCYIoJ #Banking #SanJose, CA #Hiring #CareerArc",TMJ - SJC Bank Jobs,Wed Dec 06 18:02:43 +0000 2017,"[37.3382082, -121.8863286]","San Jose, CA"
"Interested in a #job in #Tacoma, WA? This could be a great fit: https://t.co/BFqHGmJbPj #PhysicalTherapy #Hiring #CareerArc",TMJ-WAT Health Jobs,Wed Dec 06 18:02:43 +0000 2017,"[47.2019421, -122.4780243]","Tacoma, WA"
Can you recommend anyone for this #job? Inbound Transportation Analyst - https://t.co/lEOV97mqS8 #FindYourFit… https://t.co/6L08YOBHXb,Payless ShoeSource,Wed Dec 06 18:02:43 +0000 2017,"[39.8367207, -84.4113366]","Brookville, OH"
"Can you recommend anyone for this #job in #DeerfieldBeach, FL? https://t.co/zLxVqLGI7X #Legal #Hiring #CareerArc",Ft. Lauderdale Legal,Wed Dec 06 18:02:43 +0000 2017,"[26.3184123, -80.0997657]","Deerfield Beach, FL"
"Want to work at Confidential? We're #hiring in #Fremont, CA! Click for details: https://t.co/TjssrO8ZQB #IT #Job #Jobs #CareerArc",TMJ-SFO ITMgt Jobs,Wed Dec 06 18:02:43 +0000 2017,"[37.5641425, -122.004179]","Fremont, CA"
"Hello #Suffolk, VA! Know anyone interested in a Beautiful #SalonProfessional #career? #joinhaircuttery… https://t.co/tmw9PV6Upg",TMJ-VAP Cosmo Jobs,Wed Dec 06 18:02:43 +0000 2017,"[36.7282054, -76.5835621]","Suffolk, VA"
"Want to work at Confidential? We're #hiring in #Fremont, CA! Click for details: https://t.co/TjssrO8ZQB #IT #Job #Jobs #CareerArc",TMJ-SFO ITMgt Jobs,Wed Dec 06 18:02:43 +0000 2017,"[37.5641425, -122.004179]","Fremont, CA"
This #job might be a great fit for you: Restaurant Associate - Cashier - https://t.co/A9m6sOmFF2 #parttime #Cashier… https://t.co/UUi37ESynS,Panera Careers,Wed Dec 06 18:02:43 +0000 2017,"[41.2590947, -96.0366561]","Omaha, NE"
"Want to work at CVS Health? We're #hiring in #Bradenton, FL! Click for details: https://t.co/rr9rkuL7Uy #Retail #Job #Jobs #CareerArc",TMJ-FLS Retail Jobs,Wed Dec 06 18:02:43 +0000 2017,"[27.4989278, -82.5748194]","Bradenton, FL"
This #job might be a great fit for you: Nuclear Medical Technologist PD - https://t.co/gf9U0Bh5ww #Healthcare… https://t.co/qwivtLmieL,TM-CTN Health Jobs,Wed Dec 06 18:02:44 +0000 2017,"[42.1250929, -72.749538]","Westfield, MA"
"If you're looking for work in #Latham, NY, check out this #job: https://t.co/NPCk7o37Yd #Labor #Hiring #CareerArc",TMJ-NYA Labor Jobs,Wed Dec 06 18:02:44 +0000 2017,"[42.7539447, -73.7830861]","Colonie, NY"
"Can you recommend anyone for this #job in #Rutland, VT? https://t.co/EPAY5MMhch #Hospitality #Hiring #CareerArc",TMJ-VT HRTA Jobs,Wed Dec 06 18:02:44 +0000 2017,"[43.6199819, -72.9551531]","Rutland, VT"
Can you recommend anyone for this #job? Facilities/Industrial Engineer - https://t.co/V0KpvKyTc6 #Manufacturing… https://t.co/UmnTpdie19,TMJ - CHI Manuf Jobs,Wed Dec 06 18:02:45 +0000 2017,"[42.1662831, -87.9631308]","Buffalo Grove, IL"
"#Arlington, TX #Trabajo: Dishwasher - Restaurant Team Member de Boston Market https://t.co/pvAkcW4CK0 #FastCasual #Contratar",Boston Market Jobs,Wed Dec 06 18:02:45 +0000 2017,"[32.7129943, -97.0653581]","Arlington, TX"
"See our latest #OklahomaCity, OK #job and click to apply: Acquisition Manager (Journeyman) -… https://t.co/WtsX1IAIdz",TMJ-OKC Mgmt. Jobs,Wed Dec 06 18:02:46 +0000 2017,"[35.4352221, -97.3707952]","Midwest City, OK"
"We inspire and empower hundreds of youth at Fort Myers High school!
Everyday is a… https://t.co/xjIlIldnDF",Hoops on Mission,Wed Dec 06 18:02:46 +0000 2017,"[26.62709911, -81.87752445]","Fort Myers, FL"
"Can you recommend anyone for this #job in #Arlington, TX? https://t.co/HvJ0G1TGif #delivery #BostonMarket #FastCasual #Hiring",Boston Market Jobs,Wed Dec 06 18:02:46 +0000 2017,"[32.7129943, -97.0653581]","Arlington, TX"
"We're #hiring! Read about our latest #job opening here: ER Registered Nurse RN - https://t.co/nUmu6YiLBd #Nursing #Englewood, CO #CareerArc",TMJ-DEN Nursing Jobs,Wed Dec 06 18:02:46 +0000 2017,"[39.6448429, -104.9680914]","Cherry Hills Village, CO"
We're #hiring! Read about our latest #job opening here: Case Manager - Ramsey DD Social Worker -… https://t.co/RB2pKYKJBg,MeridianSvsJobs,Wed Dec 06 18:02:46 +0000 2017,"[44.8277446, -92.9438218]","Cottage Grove, MN"
"#Trabajo alerta: Cook | #Jupiter, FL https://t.co/3zAlJ796OQ #restaurante #CasualDining #Contratar",First Watch Careers,Wed Dec 06 18:02:46 +0000 2017,"[26.9332358, -80.1300465]","Jupiter, FL"
She’s gigantic 🎄 Christmas is in 19days. Time flew. #goshing… https://t.co/6kWKVjrFNV,lynn schlick,Wed Dec 06 18:02:47 +0000 2017,"[42.1504527, -87.8161595]","Northbrook, IL"
Tonight at 7PM @Weeksville screens @renegadepg film #UntamedSpace with discussion of artists and… https://t.co/cHsR3rmChG,Renegade PG,Wed Dec 06 18:02:46 +0000 2017,"[40.67445317, -73.92571555]","Brooklyn, NY"
TONIGHT BE THERE OR BE...NOT STONED WITH US #staydelicious #thehairydabber  #dabeveryday… https://t.co/LcfVW1JPlN,thehairydabber,Wed Dec 06 18:02:47 +0000 2017,"[44.80549178, -122.7949922]","Stayton, OR"
Can you recommend anyone for this #job? Shift Supervisor Management Trainee - https://t.co/GKuOn1TI4b #Retail… https://t.co/7r8iiLzoeb,TMJ-IND Retail Jobs,Wed Dec 06 18:02:47 +0000 2017,"[39.7606013, -86.5263879]","Danville, IN"
"Can you recommend anyone for this #job in #Waynesboro, VA? https://t.co/4IlwUTfFBZ #Retail #Hiring #CareerArc",TMJ-VAC Retail Jobs,Wed Dec 06 18:02:47 +0000 2017,"[38.0684692, -78.8894682]","Waynesboro, VA"
Black Luddite Wednesday Sale on the classic 16 Volume Richard Burton translation &amp; annotation of… https://t.co/lxWrfn6SQ7,Normals Books,Wed Dec 06 18:02:47 +0000 2017,"[39.3259169, -76.6099566]","Baltimore, MD"
"Join the Eurest team! See our latest #job opening here: https://t.co/OQZgosxVgx #Hospitality #Chicago, IL #Hiring",CompassUSAJobBoard,Wed Dec 06 18:02:47 +0000 2017,"[41.8781136, -87.6297982]","Chicago, IL"
"Want to work in #Ojai, CA? View our latest opening: https://t.co/dCwL2DwYOn #Sales #Job #Jobs #Hiring #CareerArc",SantaBarbara Sales,Wed Dec 06 18:02:48 +0000 2017,"[34.4480495, -119.242889]","Ojai, CA"
"Join the LifeCare Hospitals team! See our latest #job opening here: https://t.co/y8PbXeQt6G #NowHiring #Healthcare #SanAntonio, TX #Hiring",LifeCare Hospitals,Wed Dec 06 18:02:49 +0000 2017,"[29.5267882, -98.5897846]","San Antonio, TX"
"We're #hiring! Read about our latest #job opening here: Quality Technician - https://t.co/ul8n62Btjm #SkilledTrade #Athens, AL",Federal-Mogul Corp,Wed Dec 06 18:02:49 +0000 2017,"[34.8028661, -86.9716741]","Athens, AL"
"Want to work in #Bethel, OH? View our latest opening: https://t.co/33gl7fDptz #Transportation #Job #Jobs #Hiring #CareerArc",TMJ-CIN Transp. Jobs,Wed Dec 06 18:02:49 +0000 2017,"[38.9636771, -84.0807664]","Bethel, OH"
"#Repost cellar6 
Here looking Down Your Glass Now for a little Night Cap Double Dirty with Blue… https://t.co/HS6MZj3ugY",The Restaurant Times,Wed Dec 06 18:02:49 +0000 2017,"[29.8918118, -81.3118253]","St Augustine, FL"
Este Diciembre 23 te espero en mg_54lounge en la fiesta navideña de los @losknayas @LOSKNAYAS… https://t.co/1qnHOgrULN,leticia serrano,Wed Dec 06 18:02:50 +0000 2017,"[40.8456612, -73.9217834]","Bronx, NY"
"See our latest #VeroBeach, Florida #job and click to apply: Full Time Home Health Registered Nurse -… https://t.co/OOWUsNZOZS",Florida Nursing Jobs,Wed Dec 06 18:02:50 +0000 2017,"[27.6386434, -80.3972736]","Vero Beach, FL"
"Join the Foth team! See our latest #job opening here: https://t.co/vKWHUTloJA #BusinessMgmt #GreenBay, WI #Hiring",Foth Careers,Wed Dec 06 18:02:50 +0000 2017,"[44.519159, -88.019826]","Green Bay, WI"
"Accident, left lane blocked in #Aberdeen on I-95 SB after MD-22 and before Maryland House, stop and go traffic back to MD-22 #traffic",TTWN Baltimore,Wed Dec 06 18:02:50 +0000 2017,"[39.52659, -76.19188]","Aberdeen, MD"
"Join the Zurich team! See our latest #job opening here: https://t.co/ToYYxZC9KF #itjobs #Plantation, FL #Hiring #CareerArc",TMJ-FLF IT Jobs,Wed Dec 06 18:02:50 +0000 2017,"[26.1097159, -80.2588412]","Plantation, FL"
Happy Wednesday! What do you want for Christmas?  #everyonelovesmassage @ Eclipse Massage &amp; Spa https://t.co/QAjOjHrjTW,Eclipse Massage &Spa,Wed Dec 06 18:02:51 +0000 2017,"[29.67252, -95.12248]","Deer Park, TX"
It’s Christmas Time in the City. #christmasnyc2017 #christmastimeinthecity @ Midtown manhattan https://t.co/6J6TdgseHl,Alex Chan,Wed Dec 06 18:02:51 +0000 2017,"[40.72833333, -73.99416667]","Manhattan, NY"
"🎲 🎲 12/8 @ San Bernardino, California https://t.co/R5CKyA5lOL",Duránd Fránçiscus,Wed Dec 06 18:02:51 +0000 2017,"[34.1295, -117.293]","San Bernardino, CA"
This #job might be a great fit for you: Delivery Driver/Warehouse Worker - https://t.co/dKlfr6FP9l #Transportation… https://t.co/24opjEStwh,Newark Transportatio,Wed Dec 06 18:02:52 +0000 2017,"[40.9318546, -74.0747088]","Paramus, NJ"
This #job might be a great fit for you: Management Trainee Beaver and New Castle - https://t.co/72BGsHacLR… https://t.co/vzxv6uRR9I,TMJ-PIT Mgmt. Jobs,Wed Dec 06 18:02:52 +0000 2017,"[40.6953437, -80.3047846]","Beaver, PA"
"Can you recommend anyone for this #job in #Warrendale, PA? https://t.co/LbCcb1iHYG #cfgjobs #Finance #Hiring #CareerArc",TMJ-PIT Finance Jobs,Wed Dec 06 18:02:52 +0000 2017,"[40.6532076, -80.0794925]","Bradford Woods, PA"
"Join the Lowe's Stores team! See our latest #job opening here: https://t.co/osVGl0wchh #Retail #Fultondale, AL #Hiring #CareerArc",TMJ-BHM Retail Jobs,Wed Dec 06 18:02:52 +0000 2017,"[33.6104733, -86.8036915]","Fultondale, AL"
"Can you recommend anyone for this #job in #Surprise, AZ? https://t.co/NB7ZQ1zrmN #Healthcare #Hiring #CareerArc",TMJ- PHX Health Jobs,Wed Dec 06 18:02:52 +0000 2017,"[33.6236592, -112.4263544]","Surprise, AZ"
We're #hiring! Read about our latest #job opening here: Systems Integration /Application Support Specialist -… https://t.co/yUhDLJ4XeZ,TMJ-HOU IT Adm. Jobs,Wed Dec 06 18:02:52 +0000 2017,"[29.7184075, -95.3980766]","Houston, TX"
"Beamin’.
#SetLife #AMProduction #canon #arri #ArriAlexaMini @ Grapevine, Texas https://t.co/rG86OiQ0MS",James Parsons,Wed Dec 06 18:02:52 +0000 2017,"[32.935, -97.0858]","Grapevine, TX"
"Can you recommend anyone for this #job in #LasVegas, NV? https://t.co/zxGz1ZHc4M #merchandiser #Hiring #CareerArc",TMJ-LAS CstSrv Jobs,Wed Dec 06 18:02:52 +0000 2017,"[36.1699412, -115.1398296]","Las Vegas, NV"
We're #hiring! Read about our latest #job opening here: Team Member-(Cashier;Cook;Shift Leader) -… https://t.co/s85HQoLGd3,TMJ-RIP HRTA Jobs,Wed Dec 06 18:02:52 +0000 2017,"[41.7597845, -70.6658917]","Wareham, MA"
"We're #hiring! Read about our latest #job opening here: District Manager - https://t.co/hOsCCCCuTz #Education #Spokane, WA #CareerArc",Washington Ed.,Wed Dec 06 18:02:52 +0000 2017,"[47.6600716, -117.4316272]","Spokane, WA"
"Can you recommend anyone for this #job in #Denver, CO? https://t.co/Fe3a7YOUuK #driver #trucker #Trucking #Hiring",JOBS at AIM,Wed Dec 06 18:02:52 +0000 2017,"[39.7392358, -104.990251]","Denver, CO"
"Want to work at Rice University? We're #hiring in #Houston, TX! Click for details: https://t.co/Hq5fE9rqAG #Education #Job #Jobs #CareerArc",TMJ-HOU Educ. Jobs,Wed Dec 06 18:02:52 +0000 2017,"[29.7184075, -95.3980766]","Houston, TX"
We’re so excited to partner with partytimerentalscollegestation for their 12 Days of Christmas… https://t.co/PCSJTDiyxt,Galleria Rock Prairie,Wed Dec 06 18:02:52 +0000 2017,"[30.58634, -96.278]","College Station, TX"
"Don’t forget to join us tonight for ReCharge! Starts at 7:00 p.m. and bring a friend!
• •… https://t.co/YT0L3BNTbx",Christian Tabernacle,Wed Dec 06 18:02:52 +0000 2017,"[29.80624739, -95.20816859]","Houston, TX"
"Want to work in #Southington, CT? View our latest opening: https://t.co/b6lDpJ0upH #Retail #Job #Jobs #Hiring #CareerArc",TMJ-CTG Retail Jobs,Wed Dec 06 18:02:52 +0000 2017,"[41.5964869, -72.8776013]","Southington, CT"
"See our latest #Norwell, MA #job and click to apply: Property Management Intern - https://t.co/mFArgpcFLs #internship #Hiring #CareerArc",TMJ-BOS Intern Jobs,Wed Dec 06 18:02:52 +0000 2017,"[42.1615157, -70.7927832]","Norwell, MA"
"Can you recommend anyone for this #job in #NewportBeach, CA? https://t.co/RYzJzgdLg3 #Hiring #CareerArc",TMJ-CAO Jobs,Wed Dec 06 18:02:53 +0000 2017,"[33.6301328, -117.8721676]","Newport Beach, CA"
